schoolnr,pupilnr,iq_verb,iq_perf,sex,minority,repeatgr,aritpret,classnr,aritpost,langpret,langpost,ses,denomina,schoolse,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz
222,2227019,11,9.66667,1,0,0,12,22280,17,29,42,25,1,18,3.28571,1,1.8,1.83333,0,0,10,2.33333,26,26
222,2227020,11,14,0,0,0,10,22280,19,37,44,50,1,18,3.28571,1,1.8,1.83333,0,0,10,2.33333,26,26
222,2227021,11,8.33333,1,0,0,14,22280,23,21,37,20,1,18,3.28571,1,1.8,1.83333,0,0,10,2.33333,26,26
222,2227022,12.5,14,0,0,0,12,22280,26,33,49,30,1,18,3.28571,1,1.8,1.83333,0,0,10,2.33333,26,26
222,2227023,9.5,10.33333,0,0,0,10,22280,18,23,37,40,1,18,3.28571,1,1.8,1.83333,0,0,10,2.33333,26,26
222,2227024,13,13.33333,1,0,0,11,22280,27,42,51,35,1,18,3.28571,1,1.8,1.83333,0,0,10,2.33333,26,26
222,2227025,11,11.66667,1,0,0,13,22280,22,24,34,30,1,18,3.28571,1,1.8,1.83333,0,0,10,2.33333,26,26
222,2227026,11,11,0,0,0,11,22280,21,39,32,40,1,18,3.28571,1,1.8,1.83333,0,0,10,2.33333,26,26
222,2227027,12.5,11,0,0,0,10,22280,22,39,40,40,1,18,3.28571,1,1.8,1.83333,0,0,10,2.33333,26,26
224,2247001,11.5,11.33333,0,0,0,10,22480,23,28,40,30,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247002,12.5,12.66667,0,0,0,15,22480,26,37,41,30,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247003,10.5,7,0,0,0,6,22480,9,32,36,37,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247004,14,9.66667,1,0,0,9,22480,18,46,49,33,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247005,11,12,1,0,0,11,22480,10,29,45,30,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247006,13.5,13.66667,1,0,0,14,22480,26,39,43,30,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247007,12.5,10.66667,0,0,0,10,22480,25,29,35,20,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247008,15,14.33333,0,0,0,13,22480,27,46,48,23,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247009,16.5,11.33333,0,0,0,14,22480,27,38,46,30,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247010,13,9,0,0,0,6,22480,16,33,43,20,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247011,12.5,12,1,0,0,12,22480,26,46,44,38,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247012,8.5,10.66667,1,0,0,9,22480,24,32,33,23,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
224,2247013,10,9,1,0,0,8,22480,18,29,40,30,3,14,2.71429,1,2.1,1.83333,0,0,14,3,13,13
226,2267101,12,10.66667,0,0,0,9,22680,22,32,30,25,3,20,3.71429,1,1.8,1.66667,1,4,14,1.66667,24,17
226,2267102,11.5,14,0,0,0,12,22680,9,37,31,20,3,20,3.71429,1,1.8,1.66667,1,4,14,1.66667,24,17
226,2267103,11.5,11,0,0,1,12,22680,18,32,34,20,3,20,3.71429,1,1.8,1.66667,1,4,14,1.66667,24,17
226,2267104,15,11.66667,0,0,1,13,22680,21,39,42,25,3,20,3.71429,1,1.8,1.66667,1,4,14,1.66667,24,17
226,2267105,10,11.33333,0,0,0,13,22680,24,31,42,50,3,20,3.71429,1,1.8,1.66667,1,4,14,1.66667,24,17
226,2267107,12,9.66667,1,0,0,13,22680,21,37,51,50,3,20,3.71429,1,1.8,1.66667,1,4,14,1.66667,24,17
226,2267108,14.5,12.33333,1,0,0,12,22680,26,38,48,50,3,20,3.71429,1,1.8,1.66667,1,4,14,1.66667,24,17
226,2267109,10,9.33333,1,0,0,8,22680,13,33,42,20,3,20,3.71429,1,1.8,1.66667,1,4,14,1.66667,24,17
227,2277001,17.5,15,0,0,0,19,22780,29,44,51,27,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277002,12.5,9.66667,0,0,0,10,22780,21,33,47,40,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277003,13,9.33333,1,0,0,7,22780,10,27,40,23,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277004,12,12.33333,0,0,0,7,22780,23,36,49,33,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277005,10.5,9.33333,1,0,0,11,22780,27,36,52,28,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277007,12,13,1,0,0,10,22780,27,33,52,30,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277008,10,10.66667,0,0,0,6,22780,20,29,46,40,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277009,12.5,9.66667,0,0,0,10,22780,17,35,46,33,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277010,13,15,0,0,0,12,22780,22,39,44,27,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277011,12.5,10,0,0,0,7,22780,16,38,48,20,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277012,7,7.66667,0,0,1,10,22780,14,16,31,17,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277013,14,12.66667,0,0,0,9,22780,23,33,40,30,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277014,14,13,0,0,0,10,22780,21,36,39,40,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277015,11.5,10.66667,0,0,0,7,22780,13,32,45,20,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277016,11,10,1,0,0,11,22780,24,35,47,33,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277018,12,9,0,0,0,7,22780,13,31,23,30,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277019,12.5,10.33333,1,0,0,11,22780,24,36,49,40,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
227,2277020,11,9,1,0,0,11,22780,10,30,36,20,3,20,3.42857,1,1.8,1.66667,0,0,11,2.66667,30,30
228,2287001,13.5,11.33333,0,0,0,15,22880,23,42,51,23,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287004,11,10.33333,0,0,0,14,22880,27,32,40,43,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287005,11.5,8.66667,1,0,0,8,22880,11,31,46,20,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287006,13,10,1,0,0,14,22880,27,36,52,27,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287007,6.5,10,1,0,0,10,22880,19,35,53,23,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287008,12,10,0,0,1,8,22880,20,28,37,20,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287009,12.5,10,0,0,0,12,22880,25,33,47,33,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287010,12,8.33333,1,0,0,11,22880,22,34,49,23,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287011,17,15.33333,0,0,0,15,22880,29,42,54,37,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287012,11.5,10.66667,1,0,0,13,22880,22,32,50,27,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287013,12.5,9,0,0,0,11,22880,25,33,52,27,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287017,13.5,11,1,0,0,12,22880,24,39,53,27,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287018,12,7,1,0,0,14,22880,19,35,48,37,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287019,12,13.33333,0,0,0,14,22880,29,38,53,30,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287020,13.5,10.66667,1,0,0,10,22880,24,36,51,20,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287021,9.5,10,1,0,0,12,22880,16,27,44,27,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287022,12.5,12.66667,0,0,0,13,22880,25,35,47,20,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287023,11.5,12,0,0,0,11,22880,22,35,51,20,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287024,15.5,8.66667,0,0,0,13,22880,28,45,57,30,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287025,12,12.33333,0,0,0,14,22880,28,38,44,37,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
228,2287026,14.5,11.66667,1,0,0,18,22880,29,42,54,23,3,21,3.57143,1,2.1,2.16667,0,8,13,2.33333,25,25
231,2317001,13,13,1,0,0,16,23180,26,42,55,25,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317002,9.5,10,1,0,0,8,23180,21,29,50,20,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317003,15,13.33333,0,0,0,12,23180,28,42,49,23,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317004,12,13,1,0,0,11,23180,28,38,57,50,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317005,12,7.33333,1,0,0,11,23180,21,35,45,50,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317006,9.5,12,0,0,0,16,23180,26,39,48,23,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317007,12.5,13,0,0,0,7,23180,17,26,42,18,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317008,12,12.66667,0,0,0,13,23180,24,32,41,45,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317009,11.5,10.33333,1,0,0,11,23180,23,33,50,35,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317010,13.5,14,0,0,0,13,23180,29,45,52,23,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317011,12.5,12,1,0,0,13,23180,26,33,39,20,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317012,11.5,14.66667,1,0,0,12,23180,20,33,48,25,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317013,13.5,13,1,0,0,9,23180,24,43,51,20,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317014,11,10.33333,0,0,0,7,23180,20,23,38,20,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317015,11,10.33333,1,0,0,8,23180,17,30,45,20,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317016,13,13,0,0,0,12,23180,27,37,46,23,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317017,12,7.66667,1,0,0,8,23180,14,28,44,23,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317018,9.5,11.33333,0,0,0,15,23180,18,29,34,23,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317019,15,13.66667,1,0,0,13,23180,20,44,50,20,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317020,11.5,11,1,0,0,6,23180,16,34,41,25,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
231,2317021,11,11.33333,0,0,0,10,23180,21,27,41,20,3,18,3.57143,1,3.22222,3,0,0,17,2,21,21
233,2337001,11,10.33333,1,0,0,8,23380,14,28,33,30,3,20,3.42857,0,2.9,2.66667,1,0,20,2,22,10
233,2337002,11.5,10,0,0,0,9,23380,18,34,38,20,3,20,3.42857,0,2.9,2.66667,1,0,20,2,22,10
233,2337003,12.5,12,1,0,0,7,23380,24,39,44,33,3,20,3.42857,0,2.9,2.66667,1,0,20,2,22,10
233,2337004,14.5,12,1,0,0,11,23380,21,32,42,33,3,20,3.42857,0,2.9,2.66667,1,0,20,2,22,10
233,2337005,8.5,5.33333,0,0,0,4,23380,10,13,15,20,3,20,3.42857,0,2.9,2.66667,1,0,20,2,22,10
233,2337006,13,6.33333,1,0,0,6,23380,12,32,35,18,3,20,3.42857,0,2.9,2.66667,1,0,20,2,22,10
233,2337008,12.5,12.66667,1,0,0,12,23380,21,40,46,33,3,20,3.42857,0,2.9,2.66667,1,0,20,2,22,10
233,2337009,14,11.33333,1,0,0,11,23380,23,38,49,35,3,20,3.42857,0,2.9,2.66667,1,0,20,2,22,10
233,2337010,11,8,1,0,0,9,23380,14,26,40,28,3,20,3.42857,0,2.9,2.66667,1,0,20,2,22,10
234,2347001,10.5,8,0,0,0,9,23480,23,42,52,28,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347002,12,12.66667,0,0,0,13,23480,18,34,40,40,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347003,11,9,0,1,0,8,23480,14,33,46,20,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347004,15.5,16,0,0,0,16,23480,23,38,49,43,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347005,8.5,6.66667,1,1,1,7,23480,5,26,21,17,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347006,13,9.66667,0,0,0,10,23480,20,43,46,40,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347007,13.5,12.66667,1,0,0,16,23480,27,47,55,50,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347008,13.5,12.66667,0,0,0,9,23480,27,31,47,45,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347009,14,8,1,0,0,14,23480,25,43,53,48,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347010,11,11,1,0,0,11,23480,18,38,46,28,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347011,13.5,11.33333,1,0,0,15,23480,26,43,50,37,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347012,9.5,9.66667,1,0,0,9,23480,21,34,44,30,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
234,2347013,10.5,8.66667,1,0,0,9,23480,20,25,37,37,1,25,3.71429,1,1.9,1.83333,0,8,24,1.33333,24,13
235,2357001,12.5,12,1,0,0,11,23580,18,42,49,50,4,18,3.57143,0,1.9,1.83333,1,0,26,2.66667,15,10
235,2357002,13.5,10,0,0,1,11,23580,16,31,43,45,4,18,3.57143,0,1.9,1.83333,1,0,26,2.66667,15,10
235,2357003,13,11.33333,0,0,0,10,23580,23,40,47,20,4,18,3.57143,0,1.9,1.83333,1,0,26,2.66667,15,10
235,2357004,11,10.66667,0,0,0,12,23580,20,37,34,17,4,18,3.57143,0,1.9,1.83333,1,0,26,2.66667,15,10
235,2357005,13,13.66667,1,0,0,17,23580,24,42,51,23,4,18,3.57143,0,1.9,1.83333,1,0,26,2.66667,15,10
235,2357006,10.5,12.33333,0,0,0,7,23580,9,32,29,15,4,18,3.57143,0,1.9,1.83333,1,0,26,2.66667,15,10
235,2357008,10.5,11.66667,0,0,1,9,23580,7,28,34,10,4,18,3.57143,0,1.9,1.83333,1,0,26,2.66667,15,10
235,2357009,13.5,17.33333,1,0,0,14,23580,24,45,53,20,4,18,3.57143,0,1.9,1.83333,1,0,26,2.66667,15,10
235,2357010,10,9.66667,0,0,0,12,23580,19,28,43,30,4,18,3.57143,0,1.9,1.83333,1,0,26,2.66667,15,10
235,2357011,13,13,1,0,0,14,23580,27,47,57,50,4,18,3.57143,0,1.9,1.83333,1,0,26,2.66667,15,10
237,2377002,13,11,0,0,0,14,23780,30,36,48,10,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377003,9,6.66667,0,0,1,7,23780,12,33,31,50,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377004,10,12,0,0,0,10,23780,14,36,38,35,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377005,11,11.66667,1,0,0,13,23780,28,46,49,35,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377007,9.5,11.33333,1,0,0,14,23780,18,36,36,10,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377008,8.5,9.66667,1,0,0,12,23780,14,40,42,10,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377009,8,8.66667,1,0,0,12,23780,17,33,33,20,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377010,10,9,0,0,1,10,23780,14,31,30,20,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377011,12.5,11.66667,0,0,0,18,23780,21,34,35,30,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377013,11.5,10.33333,1,0,0,9,23780,14,32,35,20,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377014,12,8,0,0,0,8,23780,12,34,37,10,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377015,11.5,13,1,0,0,12,23780,18,40,42,20,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377016,11.5,9.66667,1,0,0,16,23780,22,41,49,40,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377017,13,10,0,0,0,14,23780,18,41,48,50,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
237,2377018,16.5,16.33333,1,0,0,19,23780,28,45,49,35,3,20,4,0,1.7,1.66667,1,0,15,2.66667,19,19
240,2407001,11,14.66667,0,0,0,11,24080,11,33,28,20,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
240,2407002,13,8.66667,0,0,0,13,24080,26,36,41,30,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
240,2407003,12,10,1,0,0,15,24080,24,34,41,30,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
240,2407004,11,13.66667,1,0,0,8,24080,17,33,35,20,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
240,2407006,14.5,9,0,0,0,15,24080,24,42,50,10,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
240,2407007,12.5,10.66667,0,0,0,12,24080,18,36,43,33,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
240,2407008,11,8.66667,1,0,0,10,24080,12,34,45,30,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
240,2407009,13.5,8.33333,1,0,0,9,24080,10,40,47,17,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
240,2407010,15,10,1,0,0,12,24080,13,32,39,33,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
240,2407011,11.5,10.66667,0,0,0,13,24080,22,32,35,30,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
240,2407013,11.5,11.33333,1,0,0,12,24080,15,33,44,30,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
240,2407014,12,13.66667,1,0,0,11,24080,19,38,52,40,3,15,3.57143,0,2.1,1.83333,1,0,16,2.33333,26,14
241,2417001,13.5,13.66667,0,0,0,17,24180,25,40,51,18,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417002,14,16.66667,1,0,0,18,24180,30,42,51,18,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417003,14,15.66667,1,0,0,19,24180,25,44,54,18,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417004,10,9,0,0,0,6,24180,15,29,33,15,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417006,9.5,6.66667,0,0,0,13,24180,15,36,51,23,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417007,13,12.66667,1,0,0,16,24180,19,44,47,40,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417008,7,8.33333,1,0,0,12,24180,11,32,38,17,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417009,9.5,9.33333,0,0,1,16,24180,17,27,33,17,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417010,13.5,11.66667,1,0,0,14,24180,19,36,44,17,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417011,8.5,7.33333,0,0,0,3,24180,7,16,29,17,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417012,14.5,13.33333,0,0,0,19,24180,27,43,50,27,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417013,15.5,16,0,0,0,17,24180,30,39,48,45,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417014,11,8.66667,1,0,0,10,24180,15,29,36,10,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417015,12.5,10.66667,1,0,0,11,24180,19,39,53,28,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417016,9,6.33333,0,0,0,17,24180,24,31,44,18,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417017,12,8.66667,1,0,0,6,24180,8,37,34,17,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417018,11,8,0,0,0,11,24180,8,33,28,20,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417019,11,8.66667,0,0,0,12,24180,17,26,39,15,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417020,12.5,10.66667,0,0,0,12,24180,11,41,40,28,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417021,10,8,1,0,0,9,24180,9,34,44,10,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417022,12.5,12,1,0,0,11,24180,9,32,39,17,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417023,11,11.33333,0,0,0,15,24180,16,28,37,27,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
241,2417024,8,7.66667,1,0,0,10,24180,9,16,23,10,3,17,3.42857,0,1.5,1.5,0,0,16,2,23,23
242,2427001,10,10.66667,1,0,0,10,24280,12,31,32,45,1,22,3.57143,1,2.3,2,1,0,17,2,37,14
242,2427002,10,7.66667,0,0,0,5,24280,19,23,38,23,1,22,3.57143,1,2.3,2,1,0,17,2,37,14
242,2427003,14.5,16.66667,0,0,0,20,24280,30,46,54,50,1,22,3.57143,1,2.3,2,1,0,17,2,37,14
242,2427004,11,8,1,0,0,18,24280,23,40,45,20,1,22,3.57143,1,2.3,2,1,0,17,2,37,14
242,2427005,13,15.66667,0,0,0,17,24280,29,37,49,35,1,22,3.57143,1,2.3,2,1,0,17,2,37,14
242,2427006,8.5,12.33333,0,0,0,8,24280,22,28,29,25,1,22,3.57143,1,2.3,2,1,0,17,2,37,14
242,2427007,7,9.33333,1,0,0,16,24280,24,27,38,25,1,22,3.57143,1,2.3,2,1,0,17,2,37,14
242,2427009,11.5,17,0,0,0,18,24280,30,37,53,30,1,22,3.57143,1,2.3,2,1,0,17,2,37,14
242,2427010,12.5,10,0,0,0,11,24280,27,35,50,25,1,22,3.57143,1,2.3,2,1,0,17,2,37,14
242,2427011,10,11,1,0,0,16,24280,26,29,46,18,1,22,3.57143,1,2.3,2,1,0,17,2,37,14
242,2427012,11.5,11.66667,1,0,0,14,24280,25,29,42,33,1,22,3.57143,1,2.3,2,1,0,17,2,37,14
243,2437001,9,9.33333,1,0,0,11,24380,16,36,46,23,3,16,2.85714,0,2.2,2.16667,1,0,13,2.66667,15,8
243,2437002,10,11,1,0,0,11,24380,13,25,48,27,3,16,2.85714,0,2.2,2.16667,1,0,13,2.66667,15,8
243,2437003,11,12.33333,0,0,1,18,24380,21,36,39,20,3,16,2.85714,0,2.2,2.16667,1,0,13,2.66667,15,8
243,2437004,9,9.33333,0,0,0,13,24380,16,23,29,23,3,16,2.85714,0,2.2,2.16667,1,0,13,2.66667,15,8
243,2437005,10,10.66667,1,0,0,12,24380,5,30,42,23,3,16,2.85714,0,2.2,2.16667,1,0,13,2.66667,15,8
243,2437006,9.5,11.66667,1,0,0,13,24380,21,32,43,20,3,16,2.85714,0,2.2,2.16667,1,0,13,2.66667,15,8
243,2437007,12.5,12.33333,0,0,0,8,24380,16,18,35,20,3,16,2.85714,0,2.2,2.16667,1,0,13,2.66667,15,8
243,2437008,12,10.66667,1,0,0,14,24380,23,41,51,23,3,16,2.85714,0,2.2,2.16667,1,0,13,2.66667,15,8
244,2447001,9,7,0,0,0,6,24480,8,25,33,18,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447002,13,11,0,0,0,10,24480,17,27,36,18,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447003,8,8.66667,0,0,0,7,24480,13,22,17,18,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447004,14,12,0,0,0,6,24480,14,29,28,20,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447005,10.5,14.33333,0,0,0,18,24480,25,38,43,28,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447006,12.5,13.33333,0,0,0,14,24480,25,39,49,18,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447007,11,11.33333,1,0,1,9,24480,12,21,39,23,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447008,12.5,10.66667,1,0,0,15,24480,19,34,51,15,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447009,7,9.33333,1,0,0,9,24480,6,19,29,15,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447010,11.5,12.33333,1,0,0,8,24480,18,42,38,25,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447011,12.5,8,1,0,0,11,24480,11,36,52,15,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447012,13.5,10.66667,1,0,0,11,24480,13,37,42,18,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
244,2447013,9.5,10,1,0,0,9,24480,10,25,34,18,3,13,3.85714,0,1.4,1.33333,0,0,26,3,13,13
246,2467002,14.5,11.33333,1,0,0,13,24680,25,44,55,35,1,24,3.14286,1,2.4,2.16667,1,0,13,3.33333,32,14
246,2467004,12.5,8.66667,1,0,0,14,24680,20,41,42,40,1,24,3.14286,1,2.4,2.16667,1,0,13,3.33333,32,14
246,2467005,12.5,8.66667,0,0,1,12,24680,15,34,47,50,1,24,3.14286,1,2.4,2.16667,1,0,13,3.33333,32,14
246,2467006,12.5,9.33333,1,0,0,10,24680,23,34,42,40,1,24,3.14286,1,2.4,2.16667,1,0,13,3.33333,32,14
246,2467007,13,15.33333,0,0,0,16,24680,26,40,47,50,1,24,3.14286,1,2.4,2.16667,1,0,13,3.33333,32,14
246,2467008,11,12.33333,0,0,0,12,24680,23,41,41,50,1,24,3.14286,1,2.4,2.16667,1,0,13,3.33333,32,14
246,2467009,10.5,11.33333,0,0,0,12,24680,21,32,32,35,1,24,3.14286,1,2.4,2.16667,1,0,13,3.33333,32,14
246,2467010,12.5,10.33333,0,0,0,12,24680,22,41,53,50,1,24,3.14286,1,2.4,2.16667,1,0,13,3.33333,32,14
246,2467011,14,12,0,0,0,15,24680,24,34,47,50,1,24,3.14286,1,2.4,2.16667,1,0,13,3.33333,32,14
